SMILES,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP2,C1SP3,C2SP2,C2SP3,C3SP2,C3SP3,ECCEN,fragC,khs.aaaC,khs.aaCH,khs.aaN,khs.aaNH,khs.aaO,khs.aasC,khs.ddsN,khs.ddssS,khs.dNH,khs.dO,khs.dsCH,khs.dsN,khs.dssC,khs.sBr,khs.sCH3,khs.sCl,khs.sF,khs.sNH2,khs.sOH,khs.ssCH2,khs.ssNH,khs.ssO,khs.ssS,khs.sssCH,khs.sssN,khs.ssssC,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MDEO-11,MDEO-12,MDEO-22,PetitjeanNumber,SC-3,SC-4,SC-5,SC-6,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,SPC-4,SPC-5,SPC-6,TopoPSA,topoShape,VAdjMat,VC-3,VC-4,VC-5,VC-6,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,VPC-4,VPC-5,VPC-6,WPATH,WPOL,Zagreb
InChI%3D1S%2FC2H2Cl2%2Fc1-2%283%294%2Fh1H2,0.0571735762059689,-0.0317894145846367,0.00320262531749904,0,0,19.4255065917969,6.90347480773926,14.6162281036377,0,0,162.377029418945,136.303680419922,101.137573242188,0,0,2,0,0,0,0,0,9,13.0200004577637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1.33333337306976,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.577350258827209,0,0,0,0,0,0,0,0,3.5773503780365,1.73205077648163,1.73205077648163,0,0,0,0,0,0,0,0,0,1,3,0.454568654298782,0,0,0,0,0,0,0,0,3.47489356994629,1.48744678497314,1.44464087486267,0,0,0,0,0,0,0,0,9,0,12
InChI%3D1S%2FC6H13NO%2Fc1-2-3-4-5-6%287%298%2Fh2-5H2%2C1H3%2C%28H2%2C7%2C8%29,0.0949502065777779,-0.0452564880251884,0.000452595413662493,-0.00252193049527705,-0.000145136742503382,9.13445663452148,7.49827718734741,8.05174350738525,5.49827718734741,4.49827718734741,293.714202880859,275.565032958984,257.206146240234,188.237854003906,138.166564941406,1,1,0,4,0,0,65,344.019989013672,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,8,5.14285707473755,7.19999980926514,0,1.80720400810242,0.200000002980232,0,3.96540641784668,1.80720400810242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.40824830532074,0,0,0,0,0,0,0,0,6.40577745437622,3.77005553245544,2.88962864875793,1.38502776622772,0.80258584022522,0.433012694120407,0.288675129413605,0,0.288675129413605,0.20412415266037,0.144337564706802,44.0800018310547,1,4,0.079056940972805,0,0,0,0,0,0,0,0,5.2756404876709,3.03426694869995,1.90380072593689,1.01713347434998,0.542445302009583,0.243401706218719,0.118401698768139,0,0.0559016987681389,0.0395284704864025,0.0279508493840694,79,5,28
InChI%3D1S%2FC2H4Cl2%2Fc3-1-2-4%2Fh1-2H2,0.0995760634541512,-0.0248940158635378,-0.0497880317270756,0.0248940158635378,0,19.4255065917969,6.90347480773926,5.90347480773926,8.71275329589844,0,144.702377319336,115.754745483398,69.4671401977539,26.0635776519775,0,0,2,0,0,0,0,14,37.0200004577637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,3.41421365737915,1.91421353816986,1,0.5,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,3.68200039863586,2.10356736183167,1.13389337062836,0.642857134342194,0,0,0,0,0,0,0,10,1,10
InChI%3D1S%2FC3H5Cl%2Fc1-2-3-4%2Fh2-3H%2C1H3,0.0276564415544271,-0.0138107100501657,0.00408624671399593,-0.00410375744104385,0,11.7127532958984,4.95173740386963,3.95173740386963,2.95173740386963,0,132.309539794922,104.512870788574,64.7328414916992,26.2923774719238,0,1,1,1,0,0,0,14,52.0099983215332,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,4,0,1.41421353816986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,3.41421365737915,1.91421353816986,1,0.5,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,3.28859400749207,1.5653373003006,0.711297810077667,0.377964466810226,0,0,0,0,0,0,0,10,1,10
InChI%3D1S%2FC6H12N2%2Fc1-3-5-7-8-6-4-2%2Fh3-4%2C7-8H%2C1-2%2C5-6H2,0.0685958787798882,-0.0197550412267447,-0.0336322151124477,0.0206244084984064,-0.000704553385730833,8.7199764251709,7.69235849380493,6.66474103927612,5.66474103927612,4.33237028121948,316.651092529297,289.031097412109,248.070816040039,201.115905761719,155.079208374023,2,2,2,0,0,0,74,305.019989013672,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,7,7.19999980926514,0.142857149243355,2.87443280220032,0,0,2.40685200691223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571432828903,0,0,0,0,0,0,0,0,0,6.24264049530029,3.91421365737915,2.41421365737915,1.45710682868958,0.853553414344788,0.478553384542465,0.25,0.125,0,0,0,24.0599994659424,0.75,4,0,0,0,0,0,0,0,0,0,4.98312759399414,2.59010004997253,1.33915197849274,0.617799282073975,0.288675129413605,0.143728733062744,0.0589255653321743,0.020833333954215,0,0,0,84,5,26
InChI%3D1S%2FC6H13NO2S%2Fc1-2-10-4-3-5%287%296%288%299%2Fh5H%2C2-4%2C7H2%2C1H3%2C%28H%2C8%2C9%29,0.267620921134949,-0.100243918597698,-0.0597582273185253,0.0223692487925291,-0.0409503616392612,18.036678314209,13.169939994812,15.1105937957764,12.6070861816406,10.4474334716797,506.337524414062,495.255218505859,499.298583984375,425.739562988281,297.954071044922,1,3,0,2,0,0,98,394.040008544922,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3,0,0,1,1,0,0,10,5.76000022888184,5.53086423873901,0,1.31037068367004,0.365148365497589,0,1.65096366405487,2.40685200691223,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0.428571432828903,0.569035589694977,0,0.235702261328697,0,0,0,0,0,0,7.98312759399414,4.680739402771,3.71708273887634,2.40109062194824,1.0496461391449,0.607710719108582,0.394337564706802,0.16666667163372,1.20710682868958,0.617851138114929,0.603553414344788,88.620002746582,0.75,4.32192802429199,0.170555755496025,0,0.0215165745466948,0,0,0,0,0,0,6.85622787475586,4.39714527130127,3.32417607307434,2.02714014053345,1.18738877773285,0.670563280582428,0.376270294189453,0.106932736933231,0.251847326755524,0.199702873826027,0.206968367099762,143,9,38
InChI%3D1S%2FC4H10N2O%2Fc1-2-3-6%285%294-7%2Fh4H%2C2-3%2C5H2%2C1H3,0.191603675484657,-0.126738503575325,0.0497499071061611,-0.013542870990932,-0.00483899237588048,8.49444484710693,7.02445030212402,7.05202198028564,6.21792840957642,3.49827718734741,228.729232788086,214.927444458008,202.936859130859,144.528701782227,75.9735717773438,0,2,0,1,0,0,45,214.029998779297,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,7,4.16666650772095,3.83999991416931,0,1.5,0,0,1.65096366405487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000005960464,0.288675129413605,0,0,0,0,0,0,0,0,5.69867038726807,3.30806040763855,2.30209517478943,1.47839784622192,0.696923434734344,0.20412415266037,0,0,0.492799282073975,0.40824830532074,0.20412415266037,46.3300018310547,0.666666686534882,3.80735492706299,0.105409257113934,0,0,0,0,0,0,0,0,4.42437601089478,2.27543449401855,1.34323561191559,0.61719936132431,0.310903519392014,0.0527046285569668,0,0,0.117568746209145,0.104964628815651,0.0304290316998959,50,5,24
InChI%3D1S%2FC20H26O2%2Fc1-3-20%2822%2911-9-18-17-6-4-13-12-14%2821%295-7-15%2813%2916%2817%298-10-19%2818%2C20%292%2Fh1%2C16-18%2C22H%2C4-12H2%2C2H3,0.214740142226219,-0.0558813326060772,-0.0598264448344707,0.00350976292975247,0.0169827360659838,23.5489387512207,25.6641845703125,41.6604614257812,48.3246421813965,37.328369140625,1927.81665039062,2411.47387695312,3814.57275390625,4048.82446289062,3086.38525390625,0,1,1,9,2,4,399,2139.02001953125,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,9,0,0,0,3,0,2,15.5232000350952,5.25,2.11111116409302,0.25,4.58493947982788,2.30957436561584,2.14913988113403,12.3649597167969,21.3989067077637,6.78693008422852,6.63197565078735,3.32753610610962,1,0,0,0,0,0,0,0.100000001490116,0,0,0.454545468091965,2.3372950553894,0.227062076330185,1.22124040126801,0.448623448610306,0,0,0.0721687823534012,0.459775775671005,1.06862235069275,15.5351696014404,10.4831123352051,10.2627420425415,9.77254295349121,8.03020572662354,6.55419063568115,5.0547513961792,3.95161271095276,6.61532211303711,10.8521718978882,14.6849966049194,37.2999992370605,0.833333313465118,5.45943164825439,1.63061356544495,0.141590550541878,0.750908970832825,0.199757739901543,0,0,0.0721687823534012,0.367199093103409,0.756417214870453,13.5288238525391,8.91004180908203,8.25918865203857,7.59232664108276,6.30407047271729,4.97722721099854,3.62437033653259,2.74265050888062,4.51252222061157,7.44281673431396,9.95773696899414,941,46,130
InChI%3D1S%2FC9H10O2%2Fc1-8%2810%2911-7-9-5-3-2-4-6-9%2Fh2-6H%2C7H2%2C1H3,0.270669341087341,-0.165649741888046,0.0517289526760578,-0.0171420313417912,-0.00345410360023379,12.5489377975464,11.9962759017944,14.7707452774048,10.9962759017944,7.99627590179443,471.269958496094,497.648498535156,576.957153320312,452.118377685547,288.307525634766,1,2,0,5,0,1,120,331.019989013672,0,5,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,9.09090900421143,4.79289960861206,3.78698229789734,0,1.16253924369812,1,0,7.73231601715088,4.81370401382446,0,0.333333343267441,0,0,0,0,0,0,0,0,0,0.5,0,0.428571432828903,0.61237245798111,0,0,0,0,0,0,0.102062076330185,0.0721687823534012,8.10444831848145,5.2876935005188,4.47523307800293,2.87701010704041,2.04485034942627,1.65869188308716,0.739859580993652,0.421097666025162,0.721687853336334,0.760310351848602,0.953232765197754,26.2999992370605,0.75,4.45943164825439,0.201184466481209,0,0,0,0,0,0,0.0320750139653683,0.0226804614067078,6.41035461425781,3.46116042137146,2.26585531234741,1.28492319583893,0.759200513362885,0.492039620876312,0.172968089580536,0.0736740306019783,0.243120849132538,0.226925730705261,0.218472510576248,174,10,48
InChI%3D1S%2FC7H9N%2Fc1-6-4-2-3-5-7%286%298%2Fh2-5H%2C8H2%2C1H3,0.0269171390682459,-0.00876246672123671,-0.00416863663122058,-0.000516010448336601,-1.14558624773053e-05,8.35998821258545,8.16618537902832,10.3323707580566,8.49855613708496,2.16618514060974,388.408355712891,412.381530761719,494.454864501953,354.897430419922,78.6523818969727,0,1,0,5,0,1,54,233.009994506836,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.125,2.51999998092651,1.48760330677032,0,1.3731781244278,1.41421353816986,0,3.96540641784668,4.29827976226807,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.471404522657394,0,0.16666667163372,0,0,0,0,0.0833333358168602,0.16666667163372,5.98312759399414,3.80453038215637,3.23902487754822,2.54033637046814,1.50166130065918,1.02437734603882,0.333333343267441,0.0833333358168602,1.13807117938995,1.04044008255005,1.13807117938995,26.0200004577637,0.333333343267441,4,0.227670907974243,0,0.0481125228106976,0,0,0,0,0.0277777779847383,0.0438152849674225,4.88675117492676,2.61602544784546,1.85658800601959,1.18846142292023,0.586787641048431,0.330187529325485,0.087630569934845,0.0160375069826841,0.429558366537094,0.323895931243896,0.286372244358063,60,8,36
InChI%3D1S%2FC24H51O4P%2Fc1-7-13-16-22%2810-4%2919-26-29%2825%2C27-20-23%2811-5%2917-14-8-2%2928-21-24%2812-6%2918-15-9-3%2Fh22-24H%2C7-21H2%2C1-6H3,0.549830913543701,-0.580230355262756,0.586362659931183,-0.315349072217941,0.00892642792314291,37.748291015625,38.7372817993164,43.3796081542969,45.7178993225098,50.454418182373,1430.32177734375,1483.76110839844,1694.02905273438,1778.60876464844,1780.41394042969,0,9,0,12,0,3,588,5429.0498046875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,3,0,3,0,0,29,18.7438011169434,14.6049385070801,1.4439857006073,13.7463846206665,2.95388913154602,0,18.7768611907959,10.8426628112793,0,0.5,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,1.5391491651535,0.176776692271233,0,0,0,0,0,0,0,21.9599723815918,13.9775352478027,10.6761922836304,8.09824562072754,5.16891288757324,4.03932762145996,2.89155602455139,1.39893853664398,2.914057970047,3.53894805908203,3.84908771514893,54.5699996948242,1,5.85798120498657,0.795037984848022,0.0186432246118784,0,0,0,0,0,0,0,20.64280128479,12.8788938522339,9.0019006729126,6.38438177108765,3.74768924713135,2.65587759017944,1.55447995662689,0.656019508838654,1.58600425720215,1.67810106277466,1.647620677948,2560,36,122
InChI%3D1S%2FC32H24N6O16S4%2Fc33-19-11-17%2855%2843%2C44%2945%295-15-9-25%2857%2849%2C50%2951%2929%2831%2841%2927%2815%2919%2937-35-21-3-1-13%287-23%2821%2939%2914-2-4-22%2824%2840%298-14%2936-38-30-26%2858%2852%2C53%2954%2910-16-6-18%2856%2846%2C47%2948%2912-20%2834%2928%2816%2932%2830%2942%2Fh1-12%2C35-36%2C39-40H%2C33-34H2%2C%28H%2C43%2C44%2C45%29%28H%2C46%2C47%2C48%29%28H%2C49%2C50%2C51%29%28H%2C52%2C53%2C54%29,1.43751335144043,-0.449405342340469,-0.106053799390793,-0.196426555514336,-0.0428637750446796,97.0624465942383,103.401390075684,131.952713012695,144.746276855469,158.181365966797,5111.92529296875,6165.72900390625,9326.4580078125,10151.154296875,9572.197265625,0,0,8,18,0,6,2634,4263.259765625,0,10,0,0,0,14,0,4,0,10,2,2,6,0,0,0,0,2,6,0,2,0,0,0,0,0,47.478458404541,17.8752002716064,10.52734375,0,0,0,0,9.36526298522949,37.7282447814941,0,0,0,0,0.0476190485060215,0.868474066257477,0,1.29482793807983,0,0,10.797119140625,0,0,0.481481492519379,8.81057643890381,1.15470051765442,2.54207372665405,0.524377405643463,0,0,0,0.33791571855545,0.937020421028137,42.8607139587402,26.7500953674316,28.9362106323242,21.4594135284424,17.9481086730957,15.1876564025879,10.9210119247437,9.35339832305908,14.4179229736328,21.3481788635254,32.1558609008789,426.420013427734,0.928571403026581,6.85798120498657,2.83245873451233,0.129261121153831,0.539522230625153,0.0402007550001144,0,0,0,0.125863581895828,0.275738030672073,30.2115345001221,18.6347312927246,15.2974863052368,10.2356443405151,7.05727195739746,5.0102219581604,3.15249872207642,2.10343360900879,4.7367959022522,5.80765914916992,7.16057634353638,17325,110,326
InChI%3D1S%2FC5H14N2%2Fc1-2-3-4-5-7-6%2Fh7H%2C2-6H2%2C1H3,0.0258236769586802,-0.00787866022437811,-0.0044085425324738,-0.000586994865443558,-3.65888299711514e-05,7.71997594833374,6.52617311477661,5.33237028121948,4.33237028121948,3.33237051963806,256.790191650391,231.511245727539,192.682723999023,147.21760559082,100.870391845703,0,2,0,3,0,0,54,358.019989013672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,7,6,6,0,1.80720400810242,0,0,3.96540641784668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5.5355339050293,3.41421365737915,2.06066012382507,1.20710682868958,0.676776707172394,0.353553384542465,0.176776692271233,0,0,0,0,38.0499992370605,1,3.80735492706299,0,0,0,0,0,0,0,0,0,4.90577745437622,2.84933519363403,1.6612309217453,0.924667656421661,0.477062076330185,0.197168782353401,0.0721687823534012,0,0,0,0,56,4,22
InChI%3D1S%2FC2H2Cl4%2Fc3-1%284%292%285%296%2Fh1-2H,0.20918470621109,-0.0697282329201698,-0.104592353105545,0.0697282329201698,0,36.8510131835938,12.8069496154785,29.2324562072754,34.8510131835938,0,362.415679931641,350.808044433594,342.378082275391,172.777877807617,0,0,2,0,0,0,0,24,19.0400009155273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,6,2.22222232818604,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0.666666686534882,0,0.333333343267441,0,0,0,0,0,0,5.154700756073,2.64273452758789,2.48803377151489,1.33333337306976,0,0,0,0,1.33333337306976,0,0,0,0.5,3.58496260643005,0.857142865657806,0,0.551020383834839,0,0,0,0,0,0,5.69027423858643,2.95194792747498,2.99647283554077,1.71428573131561,0,0,0,0,1.94381725788116,0,0,29,4,22
InChI%3D1S%2FC14H13N3O3%2Fc1-20-13-8-10%282-3-12%2813%2918%299-16-17-14%2819%2911-4-6-15-7-5-11%2Fh2-9%2C16H%2C1H3%2C%28H%2C17%2C19%29,0.515101730823517,-0.214168831706047,-0.103021182119846,0.174905627965927,-0.206710875034332,23.4033718109131,23.3530979156494,30.2110366821289,31.4837837219238,24.8203105926514,1131.08996582031,1262.70874023438,1600.2001953125,1514.07885742188,1141.52612304688,2,2,5,2,1,1,397,776.059997558594,0,4,1,0,0,1,0,0,0,2,4,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0,16.3718814849854,8.44444465637207,5.05785131454468,0,1.2108815908432,1.12580001354218,0,6.87584495544434,11.6394462585449,0,2.8506121635437,0,0,0,0,0,0.965489387512207,0,0,0.111111111938953,0.40824830532074,0,0.5,1.00886201858521,0,0.235702261328697,0,0,0,0,0.170103460550308,0.223191991448402,14.3720331192017,9.70270824432373,8.13096714019775,6.72186088562012,5.01123809814453,3.76481556892395,2.12914276123047,1.36514818668365,2.47415590286255,3.28970122337341,3.91275858879089,,1,5.32192802429199,0.348440557718277,0,0.0308992341160774,0,0,0,0,0.0489014610648155,0.045953344553709,10.7907609939575,5.84641981124878,3.88898468017578,2.55472803115845,1.53438186645508,0.928833067417145,0.391619235277176,0.197994872927666,0.646697044372559,0.694247782230377,0.634582579135895,956,27,96
InChI%3D1S%2FC4H8N2O%2Fc1-3-5-6%282%294-7%2Fh3-4H%2C1-2H3,0.243262007832527,-0.122406773269176,-0.0344429612159729,0.0497656837105751,0.000241517438553274,8.49444484710693,7.19063568115234,7.21820688247681,6.0517430305481,3.33209204673767,211.973922729492,197.631240844727,188.304061889648,136.415893554688,73.5817489624023,1,1,0,0,0,0,45,154.029998779297,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,4.16666650772095,3.83999991416931,0.25,1.80720400810242,0,0,0.333333343267441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.400000005960464,0.288675129413605,0,0,0,0,0,0,0,0,5.69867038726807,3.30806040763855,2.30209517478943,1.47839784622192,0.696923434734344,0.20412415266037,0,0,0.492799282073975,0.40824830532074,0.20412415266037,32.6699981689453,0.666666686534882,3.80735492706299,0.115470051765442,0,0,0,0,0,0,0,0,4.45737600326538,1.97666394710541,1.05274713039398,0.450156480073929,0.209353268146515,0.0272165518254042,0,0,0.113807119429111,0.093883216381073,0.0272165518254042,50,5,24
InChI%3D1S%2FC3H6O%2Fc1-3-2-4-3%2Fh3H%2C2H2%2C1H3,0.174877882003784,-0.0811988413333893,-0.00624010059982538,0,0,4.77446889877319,4.66418409347534,2.33209204673767,0,0,86.3492736816406,88.6049194335938,39.8453102111816,0,0,0,2,0,1,0,0,13,88.0100021362305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2.25,0.479999989271164,0.444444447755814,0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.288675129413605,0,0,0,0.288675129413605,0.288675129413605,0,0,0,2.99156379699707,1.89384686946869,1.68252193927765,0.577350258827209,0,0,0,0,0,0,0,12.5299997329712,1,3,0.16666667163372,0,0,0,0.16666667163372,0.16666667163372,0,0,0,2.69270539283752,1.50997591018677,1.1439505815506,0.333333343267441,0,0,0,0,0,0,0,8,0,18
InChI%3D1S%2FC24H38O4%2Fc1-5-9-13-19%287-3%2917-27-23%2825%2921-15-11-12-16-22%2821%2924%2826%2928-18-20%288-4%2914-10-6-2%2Fh11-12%2C15-16%2C19-20H%2C5-10%2C13-14%2C17-18H2%2C1-4H3,0.536179184913635,-0.325496315956116,0.176267266273499,-0.079048827290535,-0.295006543397903,31.0978755950928,29.9925518035889,37.5414886474609,42.6492881774902,43.9776573181152,1593.48608398438,1729.32397460938,2116.28857421875,2239.41625976562,2128.32373046875,2,6,0,12,0,4,690,3600.0400390625,0,4,0,0,0,2,0,0,0,2,0,0,2,0,4,0,0,0,0,10,0,2,0,2,0,0,26.0357151031494,15.7889270782471,10.053539276123,0.544508993625641,8.30852031707764,3.53208184242249,0,16.3074645996094,19.6782150268555,0,5.00828838348389,0,0,0,0,0,0,0,0,0.200000002980232,1.26491105556488,0.200000002980232,0.470588237047195,1.15181839466095,0,0.248005643486977,0,0,0,0,0.0833333358168602,0.0962250456213951,20.777811050415,13.5656108856201,10.5544385910034,8.48372745513916,6.11735105514526,4.73459577560425,2.94688487052917,1.70861983299255,2.93108129501343,4.20715475082397,5.50676584243774,52.5999984741211,0.888888895511627,5.80735492706299,0.635919213294983,0,0.0448895953595638,0,0,0,0,0.0277777779847383,0.0277777779847383,18.1681632995605,10.9991140365601,7.57551145553589,5.35370397567749,3.17791032791138,2.07339024543762,1.06930863857269,0.457961708307266,1.36898148059845,1.51242673397064,1.42923772335052,2388,38,124
InChI%3D1S%2FC14H14ClN3O2S%2Fc1-8-4-3-5-10%289%288%292%2916-12-6-11%2815%2917-14%2818-12%2921-7-13%2819%2920%2Fh3-6H%2C7H2%2C1-2H3%2C%28H%2C19%2C20%29%28H%2C16%2C17%2C18%29,0.476993411779404,-0.276039630174637,0.106676645576954,-0.156487852334976,0.0368215441703796,37.469409942627,28.9526023864746,43.2802772521973,43.0176963806152,42.5695838928223,1548.83410644531,1760.39465332031,2330.14379882812,2270.53857421875,1917.17565917969,2,4,0,5,0,2,372,1180.06994628906,0,3,0,0,0,3,0,0,0,1,0,1,2,0,2,1,0,0,1,2,2,0,1,2,0,0,17.3553714752197,8.0222225189209,5.28979587554932,0.333333343267441,2.35995244979858,3.82938742637634,0,2.64142823219299,10.0409135818481,0,6.06963872909546,0,0,0,0,0,1.19055080413818,0,0,0.5,0,0,0.454545468091965,1.69999074935913,0,0.232307806611061,0,0,0,0,0.136082768440247,0.348461717367172,15.4054126739502,9.95239734649658,9.27861309051514,6.80193853378296,5.34840679168701,4.09283113479614,2.72409915924072,1.88826680183411,2.97171974182129,4.24176168441772,5.58577871322632,99.0199966430664,0.833333313465118,5.39231729507446,0.885725677013397,0,0.104443646967411,0,0,0,0,0.0535190440714359,0.141539007425308,13.4622783660889,8.07812786102295,6.46521902084351,4.48858690261841,3.10524916648865,2.03520154953003,1.23654365539551,0.73370498418808,1.56612730026245,2.05324554443359,2.3294997215271,996,29,104
InChI%3D1S%2FC19H30O5%2Fc1-3-5-7-20-8-9-21-10-11-22-14-17-13-19-18%2823-15-24-19%2912-16%2817%296-4-2%2Fh12-13H%2C3-11%2C14-15H2%2C1-2H3,0.876128256320953,-0.528389751911163,-0.0886074230074883,0.368712812662125,-0.262058645486832,27.8723449707031,28.3209190368652,34.0953903198242,32.8735809326172,30.9851036071777,1229.59497070312,1352.02099609375,1695.08544921875,1634.99267578125,1428.64172363281,0,8,0,8,0,2,644,2473.05004882812,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,5,0,0,0,0,20.3136005401611,12.3688888549805,7.42439746856689,0.0625,3.93795084953308,1.04504311084747,0,14.9108333587646,11.9529457092285,0,3.30192732810974,0,0,0,0,0,0,0,0,0,0,1.78301441669464,0.5,0.666666686534882,0,0.16666667163372,0,0,0,0.117851130664349,0.222222223877907,0.312285453081131,17.0373229980469,11.846866607666,9.20195770263672,7.28209543228149,5.86873388290405,4.37867212295532,3.17443227767944,2.29109382629395,1.79911375045776,2.95090103149414,3.88759779930115,46.1500015258789,1,5.58496236801147,0.321975260972977,0,0.0555555559694767,0,0,0,0.0294627826660872,0.0548540242016315,0.0733043998479843,14.9741163253784,8.99367046356201,5.85506391525269,3.85796165466309,2.53094530105591,1.64000129699707,0.97466778755188,0.5744309425354,0.736499011516571,1.02304577827454,1.18211340904236,1767,29,110
InChI%3D1S%2FC10H10O2%2Fc1-2-3-8-4-5-9-10%286-8%2912-7-11-9%2Fh2%2C4-6H%2C1%2C3%2C7H2,0.345550060272217,-0.256507307291031,0.0878866985440254,0.000784293108154088,-0.00987768638879061,13.5489377975464,14.3283681869507,19.1028366088867,15.3283681869507,10.9962759017944,621.01220703125,700.18017578125,916.058227539062,743.60791015625,491.456451416016,1,0,1,6,0,1,140,397.019989013672,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8.59171581268311,3.80622839927673,1.85950410366058,0,1.86186528205872,0.669432938098907,0,5.57554531097412,8.83114051818848,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0,0.5,0.428571432828903,0.537457466125488,0,0.0833333358168602,0,0,0,0.117851130664349,0.234708055853844,0.310301214456558,8.38890552520752,5.89817810058594,4.91881608963013,4.09520864486694,3.47019290924072,2.41545534133911,1.60457706451416,1.09054040908813,1.32770919799805,2.12406396865845,2.34669089317322,18.4599990844727,0.75,4.58496236801147,0.235702261328697,0,0.0138888889923692,0,0,0,0.0294627826660872,0.0580769516527653,0.0647992268204689,6.74721813201904,3.8936824798584,2.68041300773621,1.81702029705048,1.23458707332611,0.725934505462646,0.385899424552917,0.20709490776062,0.457979053258896,0.592117011547089,0.54393869638443,197,14,60
