SMILES,SCH-4,ATSm3,C1SP3,SCH-5,ATSm4,SCH-6,Zagreb,ATSm5,VP-0,topoShape,VP-1,ATSc1,MDEO-11,SCH-7,VP-2,PetitjeanNumber,ATSc2,Kier1,MDEO-12,MDEN-22,VP-3,ATSc3,Kier2,SP-0,C2SP2,MDEN-23,ATSp1,MDEC-22,VP-4,ATSc4,Kier3,SP-1,C2SP3,ATSp2,MDEC-23,MDEC-44,VP-5,ATSc5,SP-2,MDEC-24,VP-6,SP-3,WPATH,TopoPSA,ATSp3,SP-4,ATSp4,SPC-4,VP-7,SP-5,ATSp5,VC-3,SPC-5,VCH-3,VC-4,SPC-6,SP-6,VC-5,WPOL,SP-7,VCH-4,VC-6,SC-3,VPC-4,MDEO-22,MDEN-11,MDEN-33,MDEC-11,MDEN-12,ECCEN,C3SP2,SC-4,VAdjMat,VCH-5,VPC-5,MDEC-33,MDEC-12,MDEN-13,fragC,C3SP3,SC-5,VCH-6,VPC-6,MDEC-34,MDEC-13,SC-6,VCH-7,MDEC-14,ATSm1,C1SP2,ATSm2,SCH-3
InChI%3D1S%2FC7H14N2O%2Fc1-3-4-5-6-8-9%282%297-10%2Fh6-7H%2C3-5H2%2C1-2H3,0.0,10.2182073593,1.0,0.0,9.2179288864,0.0,36.0,6.6644625664,6.5786962509,1.0,3.5146687031,0.2425582707,0.0,0.0,2.1193509102,0.5,-0.1225999296,10.0,0.0,0.0,1.1031130552,-0.0325556174,7.1111111641,7.8199911118,0.0,1.0,382.1529541016,4.3296384811,0.5091529489,0.0491257235,7.0,4.8080606461,3.0,367.1397399902,0.0,0.0,0.2424252927,-0.0032973015,3.3627552986,0.0,0.1188281626,2.2474002838,153.0,32.6699981689,355.5137329102,1.1237001419,298.1465148926,0.4927992821,0.074017562,0.6695759892,230.6231079102,0.1154700518,0.3484617174,0.0,0.0,0.246399641,0.3783549964,0.0,8.0,0.246399641,0.0,0.0,0.2886751294,0.1138071194,0.0,0.0,0.0,0.1428571492,0.0,109.0,0.0,0.0,4.3219280243,0.0,0.074357003,0.0,3.1026716232,0.0,439.0299987793,0.0,0.0,0.0,0.0525783412,0.0,0.0,0.0,0.0,0.0,11.4944448471,1.0,10.1906356812,0.0
InChI%3D1S%2FC2H8N2O%2Fc3-4-1-2-5%2Fh4-5H%2C1-3H2,0.0,3.6644625664,2.0,0.0,2.7196512222,0.0,14.0,1.5534659624,2.9387774467,1.0,1.4584562778,0.1234261021,0.0,0.0,0.6777309179,0.5,-0.0285770502,5.0,0.0,0.0,0.2561409771,-0.0575871058,4.0,4.1213202477,0.0,0.0,121.1748199463,1.0,0.0645497218,0.0199202616,4.0,2.4142136574,0.0,102.9691390991,0.0,0.0,0.0,0.0045308415,1.3535534143,0.0,0.0,0.7071067691,20.0,58.2799987793,74.0804138184,0.3535533845,42.4433250427,0.0,0.0,0.0,16.2485752106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,0.0,0.0,124.0299987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4944453239,0.0,4.8582653999,0.0
InChI%3D1S%2FC6H4ClNO2%2Fc7-5-3-1-2-4-6%285%298%289%2910%2Fh1-4H,0.0,18.6744976044,0.0,0.0,20.0064849854,0.0833333358,46.0,17.3102626801,5.7070045471,0.6666666865,2.9830522537,0.1177953631,0.5,0.1314458549,2.1157214642,0.400000006,0.0110582123,8.1000003815,0.0,0.0,1.3687616587,-0.0504179336,3.4082839489,7.5604777336,0.0,0.0,449.7545471191,3.9654064178,0.8045347333,-0.053398896,1.9911111593,4.7152142525,6.0,494.7463378906,4.2982797623,0.0,0.396142453,0.0343974084,4.1696124077,0.0,0.1256935149,3.034129858,114.0,45.8199996948,612.8962402344,2.3353457451,500.1901245117,1.4982668161,0.0343719237,1.3417158127,235.3783111572,0.2654809356,2.1745584011,0.0,0.0,2.1337063313,0.5656411648,0.0530159995,12.0,0.2405626178,0.0,0.0,0.7051183581,0.5027579665,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,4.3219280243,0.0,0.5374192595,1.0,0.0,0.0,106.0400009155,0.0,0.2323078066,0.027777778,0.4276151359,0.0,0.0,0.0,0.0439196378,0.0,19.621679306,0.0,13.2248544693,0.0
InChI%3D1S%2FC9H4F3N3O4S%2Fc10-9%2811%2C12%297%2816%2914-8-13-4%283-20-8%295-1-2-6%2819-5%2915%2817%2918%2Fh1-3H%2C%28H%2C13%2C14%2C16%29,0.0,48.0468826294,3.0,0.2357022613,39.6226654053,0.2874574661,104.0,36.2425765991,10.1042881012,0.8333333135,5.7008218765,0.8094550967,0.5129927993,0.4640416205,4.180036068,0.4545454681,-0.4313082695,16.371881485,0.7539474368,0.5,2.7058634758,-0.1331362128,6.4058270454,14.913848877,0.0,0.3380616903,990.6127319336,1.3103706837,1.8223626614,0.2980811298,4.25,9.2698755264,4.0,1159.6524658203,5.8710155487,0.0,1.014513731,-0.2794521153,9.5191612244,0.4585660696,0.6045454741,6.8702960014,894.0,132.6799926758,1606.1776123047,4.6957893372,1282.3059082031,4.5070319176,0.341771543,3.3197960854,1200.443359375,0.5200625062,4.4434404373,0.0,0.013498731,5.2497382164,2.4961793423,0.045427192,26.0,1.6085964441,0.0,0.0026997463,2.6076071262,0.806065321,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.2886751294,5.3219280243,0.1130776331,0.9535857439,3.3865456581,0.0,0.0,245.1100006104,0.0,0.862372458,0.1071086675,0.9027468562,1.3412307501,0.0,0.2041241527,0.1117725894,0.0,34.8117256165,1.0,29.0190601349,0.0
InChI%3D1S%2FC14H14N2%2Fc1-2-16-13-6-4-3-5-11%2813%2912-9-10%2815%297-8-14%2812%2916%2Fh3-9H%2C2%2C15H2%2C1H3,0.0,27.1632976532,2.0,0.0641500279,27.9971122742,0.3781793118,88.0,23.6647415161,9.2731227875,0.75,5.5746073723,0.116144903,0.0,0.7313591242,4.0379943848,0.4285714328,-0.0535043143,11.1111106873,0.0,0.0,3.112650156,-0.008723598,4.3491125107,11.1209554672,0.0,0.0,1193.1160888672,8.9603700638,2.4119813442,0.0014610711,1.7645429373,7.8088617325,10.0,1444.0979003906,16.0852966309,0.0,1.72691679,-0.0230196752,6.9302024841,0.0,0.9898764491,6.2133698463,385.0,,2139.7331542969,5.646604538,2088.3986816406,2.6220407486,0.5920158625,4.87830019,1584.3275146484,0.4487189949,4.8904542923,0.0,0.0,7.4081578255,3.372177124,0.1037446782,27.0,2.4233796597,0.0,0.0,0.9690889716,1.1036629677,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,5.0,0.0279508494,1.7858192921,5.2961192131,2.0221858025,0.200000003,784.0200195313,2.0,0.277777791,0.1361479908,2.2518701553,0.0,1.2932046652,0.0,0.2203158438,0.0,16.7199764252,0.0,18.6647415161,0.0
InChI%3D1S%2FC14H14ClN3O2S%2Fc1-8-4-3-5-10%289%288%292%2916-12-6-11%2815%2917-14%2818-12%2921-7-13%2819%2920%2Fh3-6H%2C7H2%2C1-2H3%2C%28H%2C19%2C20%29%28H%2C16%2C17%2C18%29,0.0,43.2802772522,4.0,0.0,43.0176963806,0.1360827684,104.0,42.5695838928,13.4622783661,0.8333333135,8.078127861,0.4769934118,0.5,0.3484617174,6.4652190208,0.4545454681,-0.2760396302,17.3553714752,0.0,1.1905508041,4.4885869026,0.1066766456,8.0222225189,15.405412674,0.0,0.0,1548.8341064453,2.6414282322,3.1052491665,-0.1564878523,5.2897958755,9.9523973465,5.0,1760.3946533203,10.0409135818,0.0,2.0352015495,0.0368215442,9.2786130905,0.0,1.2365436554,6.8019385338,996.0,99.0199966431,2330.1437988281,5.3484067917,2270.5385742188,2.9717197418,0.7337049842,4.0928311348,1917.1756591797,0.885725677,4.2417616844,0.0,0.0,5.5857787132,2.7240991592,0.104443647,29.0,1.8882668018,0.0,0.0,1.6999907494,1.5661273003,0.0,0.0,0.0,0.3333333433,0.0,372.0,0.0,0.0,5.3923172951,0.0,2.0532455444,6.0696387291,2.3599524498,0.0,1180.0699462891,2.0,0.2323078066,0.0535190441,2.3294997215,0.0,3.8293874264,0.0,0.1415390074,0.0,37.4694099426,2.0,28.9526023865,0.0
InChI%3D1S%2FC18H28O3S%2Fc1-3-4-5-6-7-8-11-22%2819%2915%282%2912-16-9-10-17-18%2813-16%2921-14-20-17%2Fh9-10%2C13%2C15H%2C3-8%2C11-12%2C14H2%2C1-2H3,0.0,36.7763748169,3.0,0.1178511307,32.6642150879,0.2347080559,104.0,29.6698150635,14.2652168274,0.875,9.2376527786,0.4274369478,0.0,0.3103012145,7.1646194458,0.4666666687,-0.2556038201,18.340265274,0.2672612369,0.0,5.0944466591,0.0522901155,9.9881095886,15.7862462997,0.0,0.0,1488.6470947266,14.6993274689,3.4319915771,-0.0041177236,6.2040815353,10.7027082443,13.0,1632.6354980469,11.2608127594,0.0,2.2855434418,0.0129936412,8.8768529892,0.0,1.4615181684,7.0878272057,1326.0,54.7400016785,2036.595703125,5.3030843735,1920.2086181641,2.4087100029,0.9755094051,3.802138567,1657.9102783203,0.7342167497,3.1728012562,0.0,0.0,3.8512005806,2.5681717396,0.1160787791,27.0,1.8323472738,0.0,0.0,1.0088620186,1.3787066936,0.5,0.0,0.0,0.1000000015,0.0,535.0,0.0,0.0,5.4594316483,0.0294627827,1.5476419926,2.4068520069,4.4953355789,0.0,2139.0400390625,1.0,0.25,0.0580769517,1.6984146833,0.0,1.3392027617,0.0,0.0647992268,0.0,30.4511604309,0.0,30.2243385315,0.0
InChI%3D1S%2FC15H11ClN2O2%2Fc16-10-6-7-12-11%288-10%2913%289-4-2-1-3-5-9%2918-15%2820%2914%2819%2917-12%2Fh1-8%2C15%2C20H%2C%28H%2C17%2C19%29,0.0,37.6717033386,1.0,0.0,42.9723434448,0.1701034606,106.0,37.8931388855,11.1189002991,1.0,6.4151644707,0.4034463167,0.3333333433,0.2143631727,4.7853097916,0.5,-0.1926406175,14.9173555374,0.0,0.3333333433,3.2133691311,-0.139182806,6.4058270454,14.1125192642,1.0,0.0,1448.3806152344,8.6630411148,2.2242980003,0.2008931339,3.2766211033,9.6478672028,10.0,1713.5914306641,17.080909729,0.0,1.6304203272,-0.1018547267,8.830075264,0.0,0.9125021696,7.4054517746,727.0,65.1800003052,2407.6218261719,5.9552125931,2721.7250976563,3.2172448635,0.5252075791,5.3643736839,2281.5788574219,0.5804058313,4.6855134964,0.0,0.0,7.5764350891,3.6909897327,0.0649522319,35.0,2.6698768139,0.0,0.0,1.3655785322,1.014294982,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,5.3219280243,0.0,1.3340030909,8.8080015182,0.0,0.0,709.049987793,2.0,0.3583049774,0.0561312772,1.7318062782,0.0,0.0,0.0,0.0661011636,0.0,29.9816684723,1.0,25.2806625366,0.0
InChI%3D1S%2FC6H4ClNO2%2Fc7-5-1-3-6%284-2-5%298%289%2910%2Fh1-4H,0.0,18.6744976044,0.0,0.0,16.5642127991,0.0833333358,46.0,9.4462909698,5.7070045471,1.0,2.9770691395,0.1056774333,0.5,0.1314458549,2.1699624062,0.5,-0.0032190261,8.1000003815,0.0,0.0,1.2894210815,-0.0155076887,3.4082839489,7.5604777336,0.0,0.0,437.8948364258,3.3019273281,0.6887951493,-0.0052190833,2.2857143879,4.6983771324,6.0,476.9846191406,5.6568541527,0.0,0.4641822577,-0.0370243788,4.2639689445,0.0,0.1919822544,3.0033226013,120.0,45.8199996948,582.19140625,1.952529788,446.9655456543,1.4486883879,0.0202860199,1.4491353035,198.5626220703,0.3007856309,1.404193759,0.0,0.0,1.4982668161,0.9199573994,0.0124225998,11.0,0.1924500912,0.0,0.0,0.7886751294,0.4081754088,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,4.3219280243,0.0,0.3350993991,0.3333333433,0.0,0.0,106.0400009155,0.0,0.1666666716,0.027777778,0.3351719677,0.0,0.0,0.0,0.0439196378,0.0,19.621679306,0.0,13.2248544693,0.0
InChI%3D1S%2FC10H5Cl7%2Fc11-4-2-1-3-5%284%299%2815%297%2813%296%2812%298%283%2C14%2910%289%2C16%2917%2Fh1-5H,0.0,73.9405517578,0.0,0.1795583814,144.7827148438,0.7866386175,108.0,118.9780883789,13.324005127,1.0,7.550350666,0.3021979332,0.0,2.3679978848,8.2863874435,0.5,-0.0093852002,12.0554018021,0.0,0.0,8.6057987213,-0.0841009095,2.9387755394,12.8009653091,4.0,0.0,2293.8820800781,1.0,6.5965385437,-0.153267175,0.9008905292,7.703248024,2.0,3031.349609375,4.4797921181,2.3811016083,4.8277058601,0.0142642995,8.4546451569,2.0396490097,3.0536952019,8.7774524689,388.0,0.0,5338.248046875,7.1587209702,5204.1958007813,8.7690935135,1.5545575619,5.423019886,2816.2841796875,2.7029364109,15.9072532654,0.0,0.3243777156,26.2001781464,3.6037712097,2.6927194595,42.0,2.0300300121,0.0,1.0287898779,2.6104619503,9.2109451294,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.2916666567,5.0874629021,0.1370666921,16.0753898621,5.0856752396,0.0,0.0,304.0700073242,4.0,2.421204567,0.6851735115,26.1061286926,8.5478544235,0.0,0.8633652925,2.1894845963,0.0,70.9892730713,0.0,32.6621627808,0.0
InChI%3D1S%2FC3H6N2S%2Fc6-3-4-1-2-5-3%2Fh1-2H2%2C%28H2%2C4%2C5%2C6%29,0.0,11.9192867279,2.0,0.1443375647,5.3395705223,0.1443375647,26.0,0.0,4.2030677795,0.5,2.3142082691,0.1550812274,0.0,0.0,1.555711031,0.3333333433,-0.1113704219,4.1666665077,0.0,0.5,0.9560235143,0.0383092724,1.6326531172,4.4057774544,0.0,0.0,306.8047790527,1.0,0.5972135663,-0.0044794646,0.9795918465,2.8938467503,0.0,315.960357666,1.0,0.0,0.150000006,0.0,2.3896286488,0.0,0.0,1.6438468695,26.0,63.1899986267,352.7269287109,1.1299360991,90.0037307739,0.4082483053,0.0,0.2886751294,0.0,0.150000006,0.4330126941,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2886751294,0.2121320367,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3.5849626064,0.0559016988,0.224999994,0.0,0.0,0.0,114.0299987793,0.0,0.0,0.075000003,0.0,0.0,0.0,0.0,0.0,0.0,12.8477287292,0.0,8.334526062,0.0
InChI%3D1S%2FC5H9NO%2Fc1-6-4-2-3-5%286%297%2Fh2-4H2%2C1H3,0.0,10.2179288864,1.0,0.1178511307,5.9962759018,0.2357022613,32.0,0.0,4.4767823219,0.5,2.5447256565,0.196090132,0.0,0.1178511307,1.9188472033,0.3333333433,-0.1235444471,5.1428570747,0.0,0.0,1.309920311,0.0717903748,1.8518518209,5.2760210037,0.0,0.0,277.1662597656,2.3811016083,0.7830142975,-0.04629099,0.9599999785,3.3045303822,2.0,296.4143676758,1.8898816109,0.0,0.2226636112,0.0,2.885471344,0.0,0.0322748609,2.2903363705,40.0,20.3099994659,360.9976806641,1.3308372498,152.9757537842,1.1380711794,0.0,0.4714045227,0.0,0.2226636112,1.0404400826,0.0,0.0,0.4714045227,0.1178511307,0.0456435457,5.0,0.0,0.0,0.0,0.4714045227,0.44399333,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3.8073549271,0.079056941,0.4252825081,0.0,1.1447142363,0.0,214.0200042725,0.0,0.1666666716,0.1113318056,0.1290994436,0.0,0.5,0.0,0.0322748609,0.0,8.1344566345,1.0,7.8306479454,0.0
InChI%3D1S%2FC2H4N2O2%2Fc5-1-3-4-2-6%2Fh1-2H%2C%28H%2C3%2C5%29%28H%2C4%2C6%29,0.0,5.4393024445,0.0,0.0,4.1069321632,0.0,18.0,2.6641838551,2.9435548782,0.6666666865,1.2327955961,0.2331508547,0.200000003,0.0,0.4618802071,0.400000006,-0.1408054233,6.0,0.0,1.0,0.1699462235,-0.0260395613,5.0,4.8284273148,0.0,0.0,120.7994003296,0.3333333433,0.0596284792,0.1141623855,5.3333334923,2.9142136574,0.0,106.3824234009,0.0,0.0,0.0133333337,-0.0905358642,1.7071068287,0.0,0.0,0.9571067691,35.0,65.1800003052,83.7383422852,0.5,58.4049873352,0.0,0.0,0.25,33.8700866699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3.5849626064,0.0,0.0,0.0,0.0,0.0,51.0400009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2689142227,0.0,6.3565425873,0.0
InChI%3D1S%2FCHBr2Cl%2Fc2-1%283%294%2Fh1H,0.0,83.5319900513,0.0,0.0,0.0,0.0,12.0,0.0,5.6391658783,1.0,2.9224405289,0.1137296483,0.0,0.0,4.798350811,0.5,-0.0847443938,4.0,0.0,0.0,0.0,0.0278795715,1.3333333731,3.577350378,0.0,0.0,284.8616333008,0.0,0.0,0.0,,1.7320507765,0.0,242.4170532227,0.0,0.0,0.0,0.0,1.7320507765,0.0,0.0,0.0,9.0,0.0,168.0165252686,0.0,0.0,0.0,0.0,0.0,0.0,2.5250928402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502588,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0300002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2289352417,0.0,16.2570877075,0.0
InChI%3D1S%2FC2Cl6%2Fc3-1%284%2C5%292%286%2C7%298,0.0,69.986946106,2.0,0.0,78.4147796631,0.0,38.0,0.0,7.8033604622,0.5,3.6516802311,0.2924809158,0.0,0.0,5.5579829216,0.3333333433,-0.1096803471,8.0,0.0,0.0,2.8928570747,-0.1462404579,1.75,7.0,0.0,0.0,708.9110717773,0.0,0.0,0.1096803471,2.2222223282,3.25,0.0,771.7830200195,0.0,1.0,0.0,0.0,4.5,0.0,0.0,2.25,58.0,0.0,998.9934082031,0.0,581.6658935547,4.5,0.0,0.0,0.0,3.3864343166,1.5,0.0,0.7289314866,0.0,0.0,3.7193877697,9.0,0.0,0.0,2.8115928173,2.5,6.5603833199,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.5,4.0,0.0,2.4795918465,0.0,0.0,0.0,7.0599999428,0.0,2.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,54.2765197754,0.0,18.7104244232,0.0
InChI%3D1S%2FC12H14N2O2%2Fc1-2-12%289-6-4-3-5-7-9%2910%2815%2913-8-14-11%2812%2916%2Fh3-7H%2C2%2C8H2%2C1H3%2C%28H%2C13%2C15%29%28H%2C14%2C16%29,0.0,26.4634742737,1.0,0.0,32.6538467407,0.1609876305,82.0,30.8710651398,9.0898189545,0.75,5.2482266426,0.3132271171,0.25,0.2445695251,3.7297716141,0.4285714328,-0.2161747515,12.4567470551,0.0,0.5,3.001316309,0.1801071167,5.1041665077,11.5960121155,0.0,0.0,1051.5244140625,7.478012085,2.0404503345,-0.2346693128,2.0799999237,7.7143793106,6.0,1240.6121826172,7.913333416,0.0,1.1406843662,0.1134355739,6.5338582993,2.9417133331,0.5059229136,6.086892128,385.0,65.1800003052,1771.3321533203,5.1837658882,1914.2469482422,3.4778478146,0.2622272968,3.3678469658,1441.5362548828,0.5109983683,6.6051001549,0.0,0.0441941731,7.6841197014,1.9000962973,0.1754695773,29.0,1.1432350874,0.0,0.0324090607,1.0023642778,1.4493944645,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0680413842,5.0,0.0,2.1444294453,1.5,1.8296072483,0.0,721.0399780273,1.0,0.6353797317,0.0497526862,1.9278998375,3.0,1.0,0.1302457303,0.0531877317,0.5,18.268913269,2.0,18.3289241791,0.0
InChI%3D1S%2FC5H8%2Fc1-4-5%282%293%2Fh4H%2C1-2H2%2C3H3,0.0,4.0,1.0,0.0,2.0,0.0,16.0,0.0,3.491563797,0.5,1.5504767895,0.0014610173,0.0,0.0,1.0504767895,0.3333333433,-0.000482969,5.0,0.0,0.0,0.3484617174,-0.0002395479,2.25,4.2844572067,1.0,0.0,186.856338501,0.0,0.0,-7.99172357801581e-06,4.0,2.2700555325,0.0,163.7632598877,1.0,0.0,0.0,0.0,1.8020951748,0.0,0.0,0.8164966106,18.0,0.0,144.0899810791,0.0,59.1850013733,0.4082483053,0.0,0.0,0.0,0.2041241527,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4082483053,0.1443375647,0.0,0.0,0.0,1.1447142363,0.0,19.0,1.0,0.0,3.3219280243,0.0,0.0,0.0,1.8898816109,0.0,124.0,0.0,0.0,0.0,0.0,0.0,2.3811016083,0.0,0.0,0.0,5.0,2.0,4.0,0.0
InChI%3D1S%2FC4H3FN2O2%2Fc5-2-1-6-4%289%297-3%282%298%2Fh1H%2C%28H2%2C6%2C7%2C8%2C9%29,0.0,15.8484191895,2.0,0.0,14.4571304321,0.0680413842,42.0,6.2418122292,4.2441692352,0.6666666865,2.1038901806,0.407756865,0.25,0.2041241527,1.3415467739,0.400000006,-0.2265608609,7.1111111641,0.0,0.5,0.7128810883,0.0577293634,2.7222223282,6.8533711433,0.0,0.0,275.0766906738,0.0,0.3491350114,-0.036311876,1.7041419744,4.1983771324,1.0,300.2408752441,1.8898816109,0.0,0.1835337728,-0.0412601233,3.8727920055,0.0,0.0431857556,2.860366106,84.0,66.2399978638,374.1698913574,1.8167629242,280.5127563477,1.4782780409,0.0024397501,1.3316001892,94.839881897,0.1492758393,1.5580285788,0.0,0.0,2.0759329796,0.5044733286,0.0109108947,10.0,0.0680413842,0.0,0.0,0.7600796819,0.19413881,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,4.1699252129,0.0,0.1523730159,1.6509636641,0.0,0.0,72.0500030518,0.0,0.1666666716,0.0144337565,0.1349481493,0.0,0.0,0.0,0.0183653925,0.0,12.7709579468,0.0,10.9107103348,0.0
InChI%3D1S%2FC7H9N%2Fc1-6-3-2-4-7%288%295-6%2Fh2-5H%2C8H2%2C1H3,0.0,10.3323707581,1.0,0.0,7.3323702812,0.0833333358,36.0,3.3323705196,4.8867511749,0.3333333433,2.6100423336,0.0269771013,0.0,0.1666666716,1.9141379595,0.25,-0.0086602094,6.125,0.0,0.0,1.0421295166,-0.0044758399,2.5199999809,5.983127594,0.0,0.0,383.9676208496,3.5327756405,0.6701210141,-0.0003326909,1.7999999523,3.7876937389,5.0,405.953918457,5.1115446091,0.0,0.318447262,-1.98103334696498e-05,3.3769493103,0.0,0.1154083461,2.198584795,61.0,26.0200004578,482.3019714355,1.7373635769,325.1758117676,0.7415816188,0.0,0.9714044929,112.9338760376,0.2628917098,1.0934129953,0.0,0.0,1.0202200413,0.4511844516,0.0,7.0,0.0,0.0,0.0,0.5773502588,0.2832264602,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,4.0,0.0,0.3356362283,0.5,1.5196713209,0.0,233.0099945068,1.0,0.0,0.027777778,0.2585944831,0.0,1.1547005177,0.0,0.043815285,0.0,8.3599882126,0.0,8.166185379,0.0
InChI%3D1S%2FC6H8N4O3S%2Fc1-2-7-5%2811%299-6-8-3-4%2814-6%2910%2812%2913%2Fh3H%2C2H2%2C1H3%2C%28H2%2C7%2C8%2C9%2C11%29,0.0,29.7742938995,4.0,0.1178511307,24.4680519104,0.1513747126,64.0,22.2126979828,8.1145524979,0.8000000119,4.5545291901,0.375253737,0.6506976485,0.2323078066,3.1928083897,0.4444444478,-0.2565156817,12.071428299,0.0,1.1905508041,2.0644891262,0.19376643,5.7777776718,10.5520420074,0.0,0.7211247683,745.8540649414,0.1666666716,1.3185099363,-0.2386120856,3.9600000381,6.6302289963,0.0,829.3026123047,2.2255091667,0.0,0.591188848,0.2096194923,5.8127236366,0.0,0.3292995095,4.0417742729,340.0,131.5700073242,1041.1413574219,3.1128940582,783.0142211914,1.769644618,0.137019068,1.7897480726,673.3886108398,0.3823123276,2.2313454151,0.0,0.0,2.2990016937,1.2557200193,0.0263523143,15.0,0.7024311423,0.0,0.0,0.9927992821,0.6223701239,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,4.8073549271,0.079056941,0.6793578863,1.1905508041,0.7559289336,0.0,302.0799865723,0.0,0.1666666716,0.0748838112,0.4997058213,0.0,0.6359038949,0.0,0.0663094148,0.0,23.8911132813,0.0,19.9418907166,0.0
InChI%3D1S%2FC12H13N3O%2Fc13-8-1-3-9%284-2-8%2916-10-5-6-11%2814%2912%2815%297-10%2Fh1-7H%2C13-15H2,0.0,25.3254795074,0.0,0.0,23.6854667664,0.1513747126,80.0,15.7162055969,8.6817512512,1.0,4.8336749077,0.2483044714,0.0,0.3264541924,3.4618210793,0.5,-0.0811837539,12.4567470551,0.0,0.0,2.1740543842,-0.042189654,5.5576558113,11.5436058044,0.0,0.0,913.3662719727,6.6460161209,1.2882812023,-0.0383916907,3.4951989651,7.6478672028,12.0,1025.1259765625,12.8742036819,0.0,0.8541127443,-0.0341388099,6.9952454567,0.0,0.3522940576,5.5088748932,474.0,87.2900009155,1340.4019775391,3.9093523026,1194.5186767578,2.3023016453,0.1739168614,3.3166182041,822.3272705078,0.3989744782,2.6722793579,0.0,0.0,3.689586401,1.8728233576,0.027777778,21.0,1.1887773275,0.0,0.0,1.1683279276,0.6132535934,0.0,0.4641588926,0.0,0.0,0.0,257.0,0.0,0.0,5.0,0.0,0.6006589532,2.9481592178,0.0,0.0,660.0399780273,0.0,0.1666666716,0.0518340394,0.6437360048,0.0,0.0,0.0,0.0649764463,0.0,17.8544330597,0.0,18.1627388,0.0
InChI%3D1S%2FC17H17ClO3%2Fc1-17%282%2C16%2819%2920-3%2921-15-10-6-13%287-11-15%2912-4-8-14%2818%299-5-12%2Fh4-11H%2C1-3H3,0.0,38.0025863647,2.0,0.0,38.7770576477,0.1666666716,106.0,28.2801055908,12.977440834,0.8571428657,6.9344258308,0.4895566106,0.0,0.2384839505,5.5716600418,0.4615384638,-0.262465328,17.3553714752,0.8164966106,0.0,3.3338308334,-0.0759300068,7.513007164,15.457818985,0.0,0.0,1299.1704101563,9.9074840546,2.065839529,0.1859596223,4.733382225,9.9198522568,10.0,1477.4766845703,14.4015293121,0.0,1.2830940485,-0.0908069685,9.3027591705,1.5712585449,0.6853829622,7.3797988892,1040.0,35.5299987793,1996.1141357422,5.1188154221,1908.1228027344,4.1280536652,0.3921427429,3.8925333023,1540.8598632813,1.1236052513,5.1143965721,0.0,0.1020620763,5.8260388374,2.4855377674,0.1034651324,31.0,1.7287585735,0.0,0.0170103461,2.0807335377,1.4326314926,0.3333333433,0.0,0.0,0.9449408054,0.0,426.0,0.0,0.2041241527,5.3923172951,0.0,1.5911607742,2.4525444508,3.5353357792,0.0,1101.0400390625,3.0,0.5761325955,0.055555556,1.4753415585,1.4206635952,2.8849411011,0.1443375647,0.0706150457,2.080083847,31.0361614227,1.0,25.612197876,0.0
